Trace,Exp,Core_0_IPC,Core_0_instructions,Core_0_cycles,Core_0_LLC_total_access,Core_0_LLC_total_hit,Core_0_LLC_total_miss,Core_0_LLC_loads,Core_0_LLC_load_hit,Core_0_LLC_load_miss,Core_0_LLC_RFO_miss,Core_0_LLC_writeback_miss,Core_0_L2C_total_access,Core_0_L2C_total_hit,Core_0_L2C_total_miss,Core_0_L2C_loads,Core_0_L2C_load_hit,Core_0_L2C_load_miss,Core_0_L2C_prefetch_requested,Core_0_L2C_prefetch_issued,Core_0_L2C_prefetch_useful,Core_0_L2C_prefetch_useless,Core_0_L2C_prefetch_late,Core_0_L2C_prefetch_filled,Core_0_L2C_prefetch_dropped,Core_0_L2C_average_miss_latency,Core_0_branch_prediction_accuracy,Core_0_branch_MPKI,Core_0_average_ROB_occupancy_at_mispredict,meta_selected_tsetlin,meta_selected_linucb,meta_selected_stride,meta_selected_pct_tsetlin,meta_selected_pct_linucb,meta_selected_pct_stride,meta_accuracy_ema_tsetlin,meta_accuracy_ema_linucb,meta_accuracy_ema_stride,meta_conf_ema_tsetlin,meta_conf_ema_linucb,meta_conf_ema_stride,meta_total_invocations,meta_all_empty,meta_stride_fallback,meta_single_ml,meta_explore,meta_greedy,meta_loser_boost,meta_sticky_switches,meta_epsilon_current,tsetlin_pt_lookup,tsetlin_pt_hit,tsetlin_pt_insert,tsetlin_predict_called,tsetlin_predict_explore,tsetlin_predict_exploit,tsetlin_predict_predicted,tsetlin_predict_multi_deg_called,tsetlin_predict_multi_deg_issued,tsetlin_reward_called,tsetlin_reward_pt_found,tsetlin_reward_correct_timely,tsetlin_reward_correct_untimely,tsetlin_reward_incorrect,tsetlin_learn_called,tsetlin_learn_positive,tsetlin_learn_negative,tsetlin_featurewise_pooled_predicts,tsetlin_featurewise_weight_updates,linucb_pt_lookup,linucb_pt_hit,linucb_pt_insert,linucb_predict_called,linucb_predict_explore,linucb_predict_exploit,linucb_predict_predicted,linucb_predict_multi_deg_called,linucb_predict_multi_deg_issued,linucb_predict_gating_checked,linucb_predict_gating_suppressed,linucb_reward_called,linucb_reward_pt_found,linucb_reward_correct_timely,linucb_reward_correct_untimely,linucb_reward_incorrect,linucb_learn_called,linucb_learn_positive,linucb_learn_negative,linucb_featurewise_pooled_predicts,linucb_featurewise_weight_updates,linucb_suppress_called,linucb_suppress_suppressed,stride_tracker_lookup,stride_tracker_hit,stride_stride_pos,stride_stride_neg,stride_pref_generated,stride_pref_stride_match,Filter
462.libquantum-1343B,linucb_MTPS4800,0.6589,100000000,151768903,3531248,53700,3477548,96423,755,95668,12,961850,7831047,5303457,2527590,2527504,1678556,848948,11513850,11513850,1990679,120,752526,1990799,0,172.58072,96.19723,6.89165,60.3573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7844531,3494962,2837384,2979481,14803,2964678,11513850,2658824,8781696,2963877,0,2979481,2727913,624916,2102997,15415,2837371,2766716,15415,2979481,0,2963877,0,0,0,0,0,0,0,0
462.libquantum-1343B,tsetlin_MTPS4800,0.52675,100000000,189842109,3531224,53698,3477526,137958,534,137424,12,961854,4998006,2470440,2527566,2527504,1058096,1469408,5751850,5751850,1501793,72,1331451,1501865,0,160.90577,96.19723,6.89165,60.3581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7401654,3630111,2963466,2979481,31629,2947852,5751850,2904293,2847557,2979481,2898348,715723,2182625,10963,2963455,2938494,10963,2979481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462.libquantum-1343B,meta_selector_MTPS4800,0.62206,100000000,160755223,3531241,53710,3477531,106070,585,105485,12,961840,7012132,4484549,2527583,2527504,1541157,986347,8991743,8991743,1933486,125,880278,1933615,0,161.25577,96.19723,6.89165,60.35892,1962080,967561,49840,65.85308,32.47414,1.67277,2.07961,1.10872,1,0.11765,0.99985,1,2979481,0,49840,256842,147252,2525547,266931,130,0.05,7833298,3461063,2963507,2979481,31629,2947852,5751588,2904178,2847360,2979481,2898116,546953,2351163,10982,2963312,2938254,10982,2979481,0,7770312,3465873,2820477,2979481,30002,2949479,14781206,2698212,12082994,2948391,0,2979481,2689944,616908,2073036,20289,2819259,2729266,20289,2979481,0,2948391,0,2979481,2979445,2979203,230,5910397,2978475,0
462.libquantum-1343B,tsetlin_no_dyn_deg,0.43475,100000000,230016758,3531204,53702,3477502,587442,2955,584487,12,961856,4208980,1681434,2527546,2527504,673146,1854358,2903514,2903514,1110316,36,1266917,1110353,0,156.06768,96.19723,6.89165,60.38212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7009443,4023866,2963386,2979481,31629,2947852,2903514,0,0,2979481,2897418,1110316,1787102,11206,2963375,2937573,11206,2979481,2996385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462.libquantum-1343B,linucb_no_dyn_deg,0.43188,100000000,231545108,3531196,53697,3477499,637396,3429,633967,12,961865,4233972,1706434,2527538,2527504,700080,1827424,2685802,2685802,1004225,40,1190028,1004265,0,157.34209,96.19723,6.89165,60.38736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6823461,3839499,2825568,2979481,14803,2964678,2685802,0,0,2964111,0,2979481,2681321,1004225,1677096,23225,2825555,2722456,23225,2979481,4165150,2964111,0,0,0,0,0,0,0,0
462.libquantum-1343B,tsetlin_no_featurewise,0.50679,100000000,197322141,3531223,53683,3477540,151794,614,151180,12,961869,4873897,2346332,2527565,2527504,953183,1574321,5675084,5675084,1393021,71,1422528,1393092,0,166.5617,96.19723,6.89165,60.36016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7294194,3559551,2932224,2979481,31629,2947852,5675084,2859502,2800720,2979481,2865177,647094,2218083,10434,2932215,2909663,10434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462.libquantum-1343B,linucb_no_featurewise,0.61908,100000000,161529468,3531272,53698,3477574,295949,1203,294746,12,961858,8049404,5521790,2527614,2527504,1749087,778417,11018323,11018323,2137744,123,482468,2137867,0,197.78127,96.19723,6.89165,60.35981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8035338,3653185,2632834,2979481,14803,2964678,11018323,2434555,8446980,2963122,0,2979481,2566975,739532,1827443,5351,2632821,2611010,5351,0,0,2963122,0,0,0,0,0,0,0,0
462.libquantum-1343B,meta_selector_no_explore,0.58634,100000000,170549814,3531239,53692,3477547,115874,603,115271,12,961850,6677622,4150041,2527581,2527504,1409563,1117941,8817311,8817311,1801127,120,1002068,1801247,0,180.04723,96.19723,6.89165,60.36075,1938149,991557,49775,65.04989,33.27952,1.67059,0.84499,2.10245,1,0.11765,0.99985,1,2979481,0,49775,260616,0,2669090,266426,104,0,7700999,3448961,2963488,2979481,31629,2947852,5590289,2739224,2686011,2979481,2898257,534689,2363568,10999,2963417,2938398,10999,2979481,0,7641711,3467263,2813016,2979481,30002,2949479,14419558,2694518,11725040,2948194,0,2979481,2683566,617217,2066349,20518,2810048,2723388,20518,2979481,0,2948194,0,2979481,2979445,2979203,230,5910397,2978475,0
462.libquantum-1343B,linucb_no_suppress,0.56041,100000000,178441409,3531206,53718,3477488,396019,1469,394550,12,961842,5952170,3424622,2527548,2527504,1663475,864029,3932757,3932757,2025652,59,468010,2025711,0,212.18404,96.19723,6.89165,60.37383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7716537,4007965,2740104,2979481,14803,2964678,3932757,1657888,1460789,0,0,2979481,2467439,1301107,1166332,45752,2740091,2494422,45752,2979481,3959643,2964111,0,0,0,0,0,0,0,0
470.lbm-1274B,nopref,0.48683,100000003,205409785,5008868,221211,4787657,711034,28,711006,2074842,2001809,8673807,5813706,2860101,711034,0,711034,0,0,0,0,0,0,0,462.41141,99.79507,0.02844,254.08685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470.lbm-1274B,spp,0.66245,100000003,150953818,6648109,1746979,4901130,372024,309704,62320,2132617,2057311,8901389,6039947,2861442,711034,222826,488208,5509497,5509497,300364,15,117633,300379,0,687.24607,99.79507,0.02844,254.06962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470.lbm-1274B,bingo,0.68443,100000003,146106010,5013647,234067,4779580,28637,16,28621,2073187,1995381,9330190,6467696,2862494,711034,656391,54643,822422,822422,788518,0,26360,788521,0,867.22676,99.79507,0.02844,254.08158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470.lbm-1274B,mlop,0.66229,100000003,150990780,5221901,332818,4889083,33549,2,33547,2128198,2049804,9345464,6482081,2863383,711034,671661,39373,1423774,1423774,806384,6,5829,806404,0,829.71639,99.79507,0.02844,254.07068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470.lbm-1274B,pythia,0.65886,100000003,151777344,5013483,233655,4779828,45923,30,45893,2073598,1995203,10199504,7337083,2862421,711034,572468,138566,2775154,2775154,705615,42,92717,705662,0,821.27149,99.79507,0.02844,254.06435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470.lbm-1274B,linucb,0.596,100000003,167784617,5011312,225774,4785538,269806,23,269783,2074451,1999988,9240014,6378650,2861364,711034,437355,273679,708931,708931,525226,98,3937,525341,0,634.22381,99.79507,0.02844,254.06399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2034692,1015875,675661,852936,4283,848653,708931,350781,229791,844986,0,852936,476495,362058,114437,53482,675505,476503,53482,852936,0,844986,0,0,0,0,0,0,0,0
470.lbm-1274B,tsetlin,0.65851,100000003,151858499,5014526,234833,4779693,86255,28,86227,2073991,1994645,9689828,6826858,2862970,711034,599102,111932,1389614,1389614,722930,75,25692,723011,0,795.87339,99.79507,0.02844,254.0661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2360680,983092,811446,852936,10503,842433,1389614,709626,646371,852936,737845,203716,534129,9565,811402,737984,9565,852936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470.lbm-1274B,meta_selector,0.64837,100000003,154233732,5013392,232760,4780632,132012,28,131984,2074319,1995212,10046620,7184208,2862412,711034,568505,142529,1699884,1699884,672236,99,10528,672362,0,752.71244,99.79507,0.02844,254.07595,429745,338764,84427,50.3842,39.7174,9.8984,1.58196,1.32257,0.00165,0.11765,0.17588,0.19035,852936,35535,84427,275037,35545,457927,49232,21,0.05,2307949,871382,811301,852936,10503,842433,1382632,707678,641616,852936,736978,92754,644224,8186,811093,737063,8186,852936,0,2178790,947073,720409,852936,8340,844596,1329466,520965,808501,843511,0,852936,516733,297784,218949,51194,718932,516810,51194,852936,0,843511,0,852936,852874,851553,1220,732919,387719,0
470.lbm-1274B,nopref_MTPS600,0.30914,100000003,323481718,5008830,220955,4787875,711034,28,711006,2074943,2001926,8673806,5813724,2860082,711034,0,711034,0,0,0,0,0,0,0,820.42515,99.79507,0.02844,254.05345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470.lbm-1274B,spp_MTPS600,0.31045,100000003,322112440,6556021,1656330,4899691,344349,272343,72006,2132593,2055897,8924088,6061959,2862129,711034,246965,464069,5508703,5508703,324503,11,121169,324514,0,1543.27824,99.79507,0.02844,254.07032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470.lbm-1274B,bingo_MTPS600,0.31807,100000003,314397003,5016775,243792,4772983,25341,13,25328,2072743,1989224,9324065,6460010,2864055,711034,650281,60753,822423,822423,782408,0,35766,782411,0,2036.89173,99.79507,0.02844,254.07595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470.lbm-1274B,mlop_MTPS600,0.31022,100000003,322350714,5208897,323519,4885378,33457,5,33452,2127843,2046454,9340568,6476335,2864233,711034,666773,44261,1422384,1422384,801496,6,10809,801515,0,1890.80948,99.79507,0.02844,254.0647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470.lbm-1274B,pythia_MTPS600,0.31858,100000003,313891671,5015008,238033,4776975,45221,30,45191,2073399,1992548,10133469,7270280,2863189,711034,549418,161616,2775223,2775223,682565,42,116469,682613,0,1809.42725,99.79507,0.02844,254.07278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470.lbm-1274B,linucb_MTPS600,0.3182,100000003,314269993,5012215,228804,4783411,279872,28,279844,2074469,1997848,9208113,6346296,2861817,711034,426798,284236,681790,681790,514669,99,4428,514784,0,1320.92903,99.79507,0.02844,254.06575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025593,1020177,672128,852936,4283,848653,681790,291348,204725,845032,0,852936,474532,364793,109739,57604,671977,474538,57604,852936,0,845032,0,0,0,0,0,0,0,0
470.lbm-1274B,tsetlin_MTPS600,0.31769,100000003,314768969,5013734,234600,4779134,86465,28,86437,2074159,1993928,9473185,6610626,2862559,711034,543844,167190,1184745,1184745,667672,65,80740,667742,0,1649.99442,99.79507,0.02844,254.0654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2306653,1090163,811191,852936,10503,842433,1184745,482040,440515,852936,741439,306941,434498,6572,811147,741483,6572,852936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470.lbm-1274B,meta_selector_MTPS600,0.31811,100000003,314356332,5014038,233930,4780108,116782,29,116753,2074295,1994742,9650784,6788062,2862722,711034,538678,172356,1359833,1359833,642409,86,55585,642508,0,1618.88798,99.79507,0.02844,254.05169,582655,186182,84099,68.31169,21.82837,9.85994,0.99315,4.33679,0.00165,0.11765,0.19531,0.16716,852936,35604,84099,278748,35369,454720,48903,8,0.05,2278133,987281,811263,852936,10503,842433,1182499,484948,441483,852936,736769,208813,527956,8387,811055,736864,8387,852936,0,2138870,984795,727420,852936,8340,844596,1140705,517910,622795,843730,0,852936,513695,345570,168125,53889,725907,513768,53889,852936,0,843730,0,852936,852873,851560,1212,731661,387002,0
470.lbm-1274B,nopref_MTPS4800,0.53062,100000003,188458642,5008886,221264,4787622,711034,28,711006,2074795,2001821,8673802,5813691,2860111,711034,0,711034,0,0,0,0,0,0,0,414.63814,99.79507,0.02844,254.08966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470.lbm-1274B,spp_MTPS4800,0.74855,100000003,133592355,6572457,1669103,4903354,428891,362080,66811,2132610,2059534,8887346,6026402,2860944,711034,208541,502493,5510069,5510069,286079,14,75051,286093,0,590.83204,99.79507,0.02844,254.04466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470.lbm-1274B,bingo_MTPS4800,0.78387,100000003,127572175,5012283,231786,4780497,33051,23,33028,2073320,1996172,9331643,6469830,2861813,711034,657844,53190,822422,822422,789971,0,20493,789974,0,731.86639,99.79507,0.02844,253.94233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470.lbm-1274B,mlop_MTPS4800,0.74563,100000003,134114717,5225857,332818,4893039,33640,5,33635,2128227,2053722,9345649,6483171,2862478,711034,671850,39184,1423590,1423590,806573,6,5549,806593,0,722.84564,99.79507,0.02844,253.95429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470.lbm-1274B,pythia_MTPS4800,0.74504,100000003,134220927,5011915,230182,4781733,46922,28,46894,2073834,1996869,10197612,7335973,2861639,711034,579619,131415,2775185,2775185,712766,42,84567,712814,0,708.00002,99.79507,0.02844,253.97082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470.lbm-1274B,linucb_MTPS4800,0.64911,100000003,154056578,5010514,223541,4786973,287599,23,287576,2074593,2001284,9206984,6346017,2860967,711034,420095,290939,668427,668427,507966,94,3404,508078,0,527.29648,99.79507,0.02844,254.02813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026196,1019076,638645,852936,4283,848653,668427,348056,217536,845123,0,852936,448501,356238,92263,50406,638498,448507,50406,852936,0,845123,0,0,0,0,0,0,0,0
470.lbm-1274B,tsetlin_MTPS4800,0.74936,100000003,133447999,5013064,230521,4782543,81386,28,81358,2074224,1997261,9728857,6866595,2862262,711034,611067,99967,1426202,1426202,734895,75,18596,734976,0,692.45725,99.79507,0.02844,253.99965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2374759,973694,810524,852936,10503,842433,1426202,744435,681767,852936,741345,189898,551447,6926,810488,741398,6926,852936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470.lbm-1274B,meta_selector_MTPS4800,0.72338,100000003,138240648,5011856,226002,4785854,147037,28,147009,2074538,2000214,9996841,7135191,2861650,711034,555204,155830,1668442,1668442,658935,101,8804,659062,0,634.72028,99.79507,0.02844,253.98945,414458,353054,85424,48.59192,41.39279,10.01529,1.23837,0.93766,0.00166,0.11765,0.1741,0.16716,852936,35698,85424,288285,34778,444449,47871,21,0.05,2294605,859358,811317,852936,10503,842433,1415116,740963,674128,852936,736585,81137,655448,8556,811109,736721,8556,852936,0,2150082,926520,720603,852936,8340,844596,1206271,505751,700520,843865,0,852936,501868,292291,209577,53688,719093,501941,53688,852936,0,843865,0,852936,852873,851545,1227,732893,387697,0
470.lbm-1274B,tsetlin_no_dyn_deg,0.63209,100000003,158205188,5009779,223745,4786034,80935,27,80908,2074845,2000159,9043898,6183329,2860569,711034,368861,342173,756143,756143,487994,38,261305,488034,0,660.27132,99.79507,0.02844,254.08052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147352,1290224,802697,852936,10503,842433,756143,0,0,852936,751951,487994,263957,6450,802668,751996,6450,852936,758467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470.lbm-1274B,linucb_no_dyn_deg,0.57888,100000003,172747130,5010628,225769,4784859,315266,36,315230,2074691,1999125,9057229,6196221,2861008,711034,382801,328233,475955,475955,460478,39,12985,460537,0,603.46062,99.79507,0.02844,254.08052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1942739,1087946,699625,852936,4282,848654,475955,0,0,845275,0,852936,474098,460478,13620,58019,699415,474108,58019,852936,532147,845275,0,0,0,0,0,0,0,0
470.lbm-1274B,tsetlin_no_featurewise,0.61311,100000003,163102974,5009584,223276,4786308,123881,19,123862,2074648,2000585,9248397,6387906,2860491,711034,391653,319381,1276356,1276356,509045,76,195706,509128,0,620.51538,99.79507,0.02844,254.05415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2176997,991270,712151,852936,10503,842433,1276356,642581,602208,852936,559016,291425,267591,113613,712041,571869,113613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470.lbm-1274B,linucb_no_featurewise,0.6013,100000003,166306912,5011651,228702,4782949,251633,35,251598,2074342,1997557,9260336,6398812,2861524,711034,453978,257056,703246,703246,533191,47,5456,533258,0,658.46036,99.79507,0.02844,254.06435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2119872,1096687,590251,852936,4282,848654,703246,302807,232253,844993,0,852936,468857,365096,103761,14719,590134,469252,14719,0,0,844993,0,0,0,0,0,0,0,0
470.lbm-1274B,meta_selector_no_explore,0.6467,100000003,154631900,5012864,231493,4781371,122071,28,122043,2074240,1996033,10001446,7139305,2862141,711034,563805,147229,1705662,1705662,669970,90,25168,670087,0,751.36478,99.79507,0.02844,254.07525,440840,335826,76270,51.68501,39.37294,8.94205,1.39142,0.85942,0.00165,0.11765,0.17838,0.21717,852936,30261,76270,300098,0,476568,47589,25,0,2318199,909012,802626,852936,10503,842433,1402259,710764,657393,852936,740273,118412,621861,8508,802523,740360,8508,852936,0,2191626,948444,692701,852936,8340,844596,1259695,508368,751327,843642,0,852936,503612,284571,219041,45568,690639,503625,45568,852936,0,843642,0,852936,852874,851568,1205,733399,387942,0
470.lbm-1274B,linucb_no_suppress,0.55058,100000003,181627748,5009116,220788,4788328,313714,25,313689,2075068,2002209,9079579,6219327,2860252,711034,391277,319757,491289,491289,467346,51,6060,467403,0,507.77695,99.79507,0.02844,254.02848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2068895,1201097,580345,852936,4283,848653,491289,29942,15324,0,0,852936,474117,454344,19773,16591,580249,474122,16591,852936,490741,845273,0,0,0,0,0,0,0,0
471.omnetpp-188B,nopref,0.25021,100000000,399667739,3108707,1103298,2005409,1859372,441234,1418138,247374,339897,3518182,1337351,2180831,2138368,278993,1859375,0,0,0,0,0,0,0,170.95843,97.20705,5.07593,109.04119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471.omnetpp-188B,spp,0.26509,100000000,377236089,3781853,1626500,2155353,1796604,627105,1169499,260288,204728,3681512,1494946,2186566,2138299,325519,1812780,1504924,1504924,60552,7831,16608,68390,0,154.19866,97.20705,5.07593,109.03325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471.omnetpp-188B,bingo,0.29463,100000000,339410649,5195806,1807397,3388409,1365517,583988,781529,234573,280172,4343083,1966077,2377006,2137953,739890,1398063,3463712,3463712,574041,225554,34527,799775,0,161.95058,97.20705,5.07593,109.03181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471.omnetpp-188B,mlop,0.267,100000000,374534109,4831085,1618787,3212298,1859379,724213,1135166,220108,327794,3545978,1365183,2180795,2138372,278990,1859382,2397961,2397961,0,0,0,0,0,144.79087,97.20705,5.07593,109.04617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471.omnetpp-188B,pythia,0.27688,100000000,361166056,4026021,1237505,2788516,1337362,340321,997041,223347,378683,5287859,2201906,3085953,2138450,706116,1432334,2490432,2490432,601940,1025398,100130,1628320,0,176.02094,97.20705,5.07593,109.02666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
